"","code_muni","code_muni2","MUNICIPIO","UF"
"604",210945,"2109452","Raposa","MA"
"605",210950,"2109502","Riachão","MA"
"606",210955,"2109551","Ribamar Fiquene","MA"
"607",210960,"2109601","Rosário","MA"
"608",210970,"2109700","Sambaíba","MA"
"609",210975,"2109759","Santa Filomena do Maranhão","MA"
"610",210980,"2109809","Santa Helena","MA"
"611",210990,"2109908","Santa Inês","MA"
"612",211000,"2110005","Santa Luzia","MA"
"613",211003,"2110039","Santa Luzia do Paruá","MA"
"614",211010,"2110104","Santa Quitéria do Maranhão","MA"
"615",211020,"2110203","Santa Rita","MA"
"616",211023,"2110237","Santana do Maranhão","MA"
"617",211027,"2110278","Santo Amaro do Maranhão","MA"
"618",211030,"2110302","Santo Antônio dos Lopes","MA"
"619",211040,"2110401","São Benedito do Rio Preto","MA"
"620",211050,"2110500","São Bento","MA"
"621",211060,"2110609","São Bernardo","MA"
"622",211065,"2110658","São Domingos do Azeitão","MA"
"623",211070,"2110708","São Domingos do Maranhão","MA"
"624",211080,"2110807","São Félix de Balsas","MA"
"625",211085,"2110856","São Francisco do Brejão","MA"
"626",211090,"2110906","São Francisco do Maranhão","MA"
"627",211100,"2111003","São João Batista","MA"
"628",211102,"2111029","São João do Carú","MA"
"629",211105,"2111052","São João do Paraíso","MA"
"630",211107,"2111078","São João do Soter","MA"
"631",211110,"2111102","São João dos Patos","MA"
"632",211120,"2111201","São José de Ribamar","MA"
"633",211125,"2111250","São José dos Basílios","MA"
"634",211130,"2111300","São Luís","MA"
"635",211140,"2111409","São Luís Gonzaga do Maranhão","MA"
"636",211150,"2111508","São Mateus do Maranhão","MA"
"637",211153,"2111532","São Pedro da Água Branca","MA"
"638",211157,"2111573","São Pedro dos Crentes","MA"
"639",211160,"2111607","São Raimundo das Mangabeiras","MA"
"640",211163,"2111631","São Raimundo do Doca Bezerra","MA"
"641",211167,"2111672","São Roberto","MA"
"642",211170,"2111706","São Vicente Ferrer","MA"
"643",211172,"2111722","Satubinha","MA"
"644",211174,"2111748","Senador Alexandre Costa","MA"
"645",211176,"2111763","Senador La Rocque","MA"
"646",211178,"2111789","Serrano do Maranhão","MA"
"647",211180,"2111805","Sítio Novo","MA"
"648",211190,"2111904","Sucupira do Norte","MA"
"649",211195,"2111953","Sucupira do Riachão","MA"
"650",211200,"2112001","Tasso Fragoso","MA"
"651",211210,"2112100","Timbiras","MA"
"652",211220,"2112209","Timon","MA"
"653",211223,"2112233","Trizidela do Vale","MA"
"654",211227,"2112274","Tufilândia","MA"
"655",211230,"2112308","Tuntum","MA"
"656",211240,"2112407","Turiaçu","MA"
"657",211245,"2112456","Turilândia","MA"
"658",211250,"2112506","Tutóia","MA"
"659",211260,"2112605","Urbano Santos","MA"
"660",211270,"2112704","Vargem Grande","MA"
"661",211280,"2112803","Viana","MA"
"662",211285,"2112852","Vila Nova dos Martírios","MA"
"663",211290,"2112902","Vitória do Mearim","MA"
"664",211300,"2113009","Vitorino Freire","MA"
"665",211400,"2114007","Zé Doca","MA"
"666",220005,"2200053","Acauã","PI"
"667",220010,"2200103","Agricolândia","PI"
"668",220020,"2200202","Água Branca","PI"
"669",220025,"2200251","Alagoinha do Piauí","PI"
"670",220027,"2200277","Alegrete do Piauí","PI"
"671",220030,"2200301","Alto Longá","PI"
"672",220040,"2200400","Altos","PI"
"673",220045,"2200459","Alvorada do Gurguéia","PI"
"674",220050,"2200509","Amarante","PI"
"675",220060,"2200608","Angical do Piauí","PI"
"676",220070,"2200707","Anísio de Abreu","PI"
"677",220080,"2200806","Antônio Almeida","PI"
"678",220090,"2200905","Aroazes","PI"
"679",220095,"2200954","Aroeiras do Itaim","PI"
"680",220100,"2201002","Arraial","PI"
"681",220105,"2201051","Assunção do Piauí","PI"
"682",220110,"2201101","Avelino Lopes","PI"
"683",220115,"2201150","Baixa Grande do Ribeiro","PI"
"684",220117,"2201176","Barra D'Alcântara","PI"
"685",220120,"2201200","Barras","PI"
"686",220130,"2201309","Barreiras do Piauí","PI"
"687",220140,"2201408","Barro Duro","PI"
"688",220150,"2201507","Batalha","PI"
"689",220155,"2201556","Bela Vista do Piauí","PI"
"690",220157,"2201572","Belém do Piauí","PI"
"691",220160,"2201606","Beneditinos","PI"
"692",220170,"2201705","Bertolínia","PI"
"693",220173,"2201739","Betânia do Piauí","PI"
"694",220177,"2201770","Boa Hora","PI"
"695",220180,"2201804","Bocaina","PI"
"696",220190,"2201903","Bom Jesus","PI"
"697",220191,"2201919","Bom Princípio do Piauí","PI"
"698",220192,"2201929","Bonfim do Piauí","PI"
"699",220194,"2201945","Boqueirão do Piauí","PI"
"700",220196,"2201960","Brasileira","PI"
"701",220198,"2201988","Brejo do Piauí","PI"
"702",220200,"2202000","Buriti dos Lopes","PI"
"703",220202,"2202026","Buriti dos Montes","PI"
"704",220205,"2202059","Cabeceiras do Piauí","PI"
"705",220207,"2202075","Cajazeiras do Piauí","PI"
"706",220208,"2202083","Cajueiro da Praia","PI"
"707",220209,"2202091","Caldeirão Grande do Piauí","PI"
"708",220210,"2202109","Campinas do Piauí","PI"
"709",220211,"2202117","Campo Alegre do Fidalgo","PI"
"710",220213,"2202133","Campo Grande do Piauí","PI"
"711",220217,"2202174","Campo Largo do Piauí","PI"
"712",220220,"2202208","Campo Maior","PI"
"713",220225,"2202251","Canavieira","PI"
"714",220230,"2202307","Canto do Buriti","PI"
"715",220240,"2202406","Capitão de Campos","PI"
"716",220245,"2202455","Capitão Gervásio Oliveira","PI"
"717",220250,"2202505","Caracol","PI"
"718",220253,"2202539","Caraúbas do Piauí","PI"
"719",220255,"2202554","Caridade do Piauí","PI"
"720",220260,"2202604","Castelo do Piauí","PI"
"721",220265,"2202653","Caxingó","PI"
"722",220270,"2202703","Cocal","PI"
"723",220271,"2202711","Cocal de Telha","PI"
"724",220272,"2202729","Cocal dos Alves","PI"
"725",220273,"2202737","Coivaras","PI"
"726",220275,"2202752","Colônia do Gurguéia","PI"
"727",220277,"2202778","Colônia do Piauí","PI"
"728",220280,"2202802","Conceição do Canindé","PI"
"729",220285,"2202851","Coronel José Dias","PI"
"730",220290,"2202901","Corrente","PI"
"731",220300,"2203008","Cristalândia do Piauí","PI"
"732",220310,"2203107","Cristino Castro","PI"
"733",220320,"2203206","Curimatá","PI"
"734",220323,"2203230","Currais","PI"
"735",220325,"2203255","Curralinhos","PI"
"736",220327,"2203271","Curral Novo do Piauí","PI"
"737",220330,"2203305","Demerval Lobão","PI"
"738",220335,"2203354","Dirceu Arcoverde","PI"
"739",220340,"2203404","Dom Expedito Lopes","PI"
"740",220342,"2203420","Domingos Mourão","PI"
"741",220345,"2203453","Dom Inocêncio","PI"
"742",220350,"2203503","Elesbão Veloso","PI"
"743",220360,"2203602","Eliseu Martins","PI"
"744",220370,"2203701","Esperantina","PI"
"745",220375,"2203750","Fartura do Piauí","PI"
"746",220380,"2203800","Flores do Piauí","PI"
"747",220385,"2203859","Floresta do Piauí","PI"
"748",220390,"2203909","Floriano","PI"
"749",220400,"2204006","Francinópolis","PI"
"750",220410,"2204105","Francisco Ayres","PI"
"751",220415,"2204154","Francisco Macedo","PI"
"752",220420,"2204204","Francisco Santos","PI"
"753",220430,"2204303","Fronteiras","PI"
"754",220435,"2204352","Geminiano","PI"
"755",220440,"2204402","Gilbués","PI"
"756",220450,"2204501","Guadalupe","PI"
"757",220455,"2204550","Guaribas","PI"
"758",220460,"2204600","Hugo Napoleão","PI"
"759",220465,"2204659","Ilha Grande","PI"
"760",220470,"2204709","Inhuma","PI"
"761",220480,"2204808","Ipiranga do Piauí","PI"
"762",220490,"2204907","Isaías Coelho","PI"
"763",220500,"2205003","Itainópolis","PI"
"764",220510,"2205102","Itaueira","PI"
"765",220515,"2205151","Jacobina do Piauí","PI"
"766",220520,"2205201","Jaicós","PI"
"767",220525,"2205250","Jardim do Mulato","PI"
"768",220527,"2205276","Jatobá do Piauí","PI"
"769",220530,"2205300","Jerumenha","PI"
"770",220535,"2205359","João Costa","PI"
"771",220540,"2205409","Joaquim Pires","PI"
"772",220545,"2205458","Joca Marques","PI"
"773",220550,"2205508","José de Freitas","PI"
"774",220551,"2205516","Juazeiro do Piauí","PI"
"775",220552,"2205524","Júlio Borges","PI"
"776",220553,"2205532","Jurema","PI"
"777",220554,"2205540","Lagoinha do Piauí","PI"
"778",220555,"2205557","Lagoa Alegre","PI"
"779",220556,"2205565","Lagoa do Barro do Piauí","PI"
"780",220557,"2205573","Lagoa de São Francisco","PI"
"781",220558,"2205581","Lagoa do Piauí","PI"
"782",220559,"2205599","Lagoa do Sítio","PI"
"783",220560,"2205607","Landri Sales","PI"
"784",220570,"2205706","Luís Correia","PI"
"785",220580,"2205805","Luzilândia","PI"
"786",220585,"2205854","Madeiro","PI"
"787",220590,"2205904","Manoel Emídio","PI"
"788",220595,"2205953","Marcolândia","PI"
"789",220600,"2206001","Marcos Parente","PI"
"790",220605,"2206050","Massapê do Piauí","PI"
"791",220610,"2206100","Matias Olímpio","PI"
"792",220620,"2206209","Miguel Alves","PI"
"793",220630,"2206308","Miguel Leão","PI"
"794",220635,"2206357","Milton Brandão","PI"
"795",220640,"2206407","Monsenhor Gil","PI"
"796",220650,"2206506","Monsenhor Hipólito","PI"
"797",220660,"2206605","Monte Alegre do Piauí","PI"
"798",220665,"2206654","Morro Cabeça no Tempo","PI"
"799",220667,"2206670","Morro do Chapéu do Piauí","PI"
"800",220669,"2206696","Murici dos Portelas","PI"
"801",220670,"2206704","Nazaré do Piauí","PI"
"802",220672,"2206720","Nazária","PI"
"803",220675,"2206753","Nossa Senhora de Nazaré","PI"
"804",220680,"2206803","Nossa Senhora dos Remédios","PI"
"805",220690,"2206902","Novo Oriente do Piauí","PI"
"806",220695,"2206951","Novo Santo Antônio","PI"
"807",220700,"2207009","Oeiras","PI"
"808",220710,"2207108","Olho D'Água do Piauí","PI"
"809",220720,"2207207","Padre Marcos","PI"
"810",220730,"2207306","Paes Landim","PI"
"811",220735,"2207355","Pajeú do Piauí","PI"
"812",220740,"2207405","Palmeira do Piauí","PI"
"813",220750,"2207504","Palmeirais","PI"
"814",220755,"2207553","Paquetá","PI"
"815",220760,"2207603","Parnaguá","PI"
"816",220770,"2207702","Parnaíba","PI"
"817",220775,"2207751","Passagem Franca do Piauí","PI"
"818",220777,"2207777","Patos do Piauí","PI"
"819",220779,"2207793","Pau D'Arco do Piauí","PI"
"820",220780,"2207801","Paulistana","PI"
"821",220785,"2207850","Pavussu","PI"
"822",220790,"2207900","Pedro Ii","PI"
"823",220793,"2207934","Pedro Laurentino","PI"
"824",220795,"2207959","Nova Santa Rita","PI"
"825",220800,"2208007","Picos","PI"
"826",220810,"2208106","Pimenteiras","PI"
"827",220820,"2208205","Pio Ix","PI"
"828",220830,"2208304","Piracuruca","PI"
"829",220840,"2208403","Piripiri","PI"
"830",220850,"2208502","Porto","PI"
"831",220855,"2208551","Porto Alegre do Piauí","PI"
"832",220860,"2208601","Prata do Piauí","PI"
"833",220865,"2208650","Queimada Nova","PI"
"834",220870,"2208700","Redenção do Gurguéia","PI"
"835",220880,"2208809","Regeneração","PI"
"836",220885,"2208858","Riacho Frio","PI"
"837",220887,"2208874","Ribeira do Piauí","PI"
"838",220890,"2208908","Ribeiro Gonçalves","PI"
"839",220900,"2209005","Rio Grande do Piauí","PI"
"840",220910,"2209104","Santa Cruz do Piauí","PI"
"841",220915,"2209153","Santa Cruz dos Milagres","PI"
"842",220920,"2209203","Santa Filomena","PI"
"843",220930,"2209302","Santa Luz","PI"
"844",220935,"2209351","Santana do Piauí","PI"
"845",220937,"2209377","Santa Rosa do Piauí","PI"
"846",220940,"2209401","Santo Antônio de Lisboa","PI"
"847",220945,"2209450","Santo Antônio dos Milagres","PI"
"848",220950,"2209500","Santo Inácio do Piauí","PI"
"849",220955,"2209559","São Braz do Piauí","PI"
"850",220960,"2209609","São Félix do Piauí","PI"
"851",220965,"2209658","São Francisco de Assis do Piauí","PI"
"852",220970,"2209708","São Francisco do Piauí","PI"
"853",220975,"2209757","São Gonçalo do Gurguéia","PI"
"854",220980,"2209807","São Gonçalo do Piauí","PI"
"855",220985,"2209856","São João da Canabrava","PI"
"856",220987,"2209872","São João da Fronteira","PI"
"857",220990,"2209906","São João da Serra","PI"
"858",220995,"2209955","São João da Varjota","PI"
"859",220997,"2209971","São João do Arraial","PI"
"860",221000,"2210003","São João do Piauí","PI"
"861",221005,"2210052","São José do Divino","PI"
"862",221010,"2210102","São José do Peixe","PI"
"863",221020,"2210201","São José do Piauí","PI"
"864",221030,"2210300","São Julião","PI"
"865",221035,"2210359","São Lourenço do Piauí","PI"
"866",221037,"2210375","São Luis do Piauí","PI"
"867",221038,"2210383","São Miguel da Baixa Grande","PI"
"868",221039,"2210391","São Miguel do Fidalgo","PI"
"869",221040,"2210409","São Miguel do Tapuio","PI"
"870",221050,"2210508","São Pedro do Piauí","PI"
"871",221060,"2210607","São Raimundo Nonato","PI"
"872",221062,"2210623","Sebastião Barros","PI"
"873",221063,"2210631","Sebastião Leal","PI"
"874",221065,"2210656","Sigefredo Pacheco","PI"
"875",221070,"2210706","Simões","PI"
"876",221080,"2210805","Simplício Mendes","PI"
"877",221090,"2210904","Socorro do Piauí","PI"
"878",221093,"2210938","Sussuapara","PI"
"879",221095,"2210953","Tamboril do Piauí","PI"
"880",221097,"2210979","Tanque do Piauí","PI"
"881",221100,"2211001","Teresina","PI"
"882",221110,"2211100","União","PI"
"883",221120,"2211209","Uruçuí","PI"
"884",221130,"2211308","Valença do Piauí","PI"
"885",221135,"2211357","Várzea Branca","PI"
"886",221140,"2211407","Várzea Grande","PI"
"887",221150,"2211506","Vera Mendes","PI"
"888",221160,"2211605","Vila Nova do Piauí","PI"
"889",221170,"2211704","Wall Ferraz","PI"
"890",230010,"2300101","Abaiara","CE"
"891",230015,"2300150","Acarape","CE"
"892",230020,"2300200","Acaraú","CE"
"893",230030,"2300309","Acopiara","CE"
"894",230040,"2300408","Aiuaba","CE"
"895",230050,"2300507","Alcântaras","CE"
"896",230060,"2300606","Altaneira","CE"
"897",230070,"2300705","Alto Santo","CE"
"898",230075,"2300754","Amontada","CE"
"899",230080,"2300804","Antonina do Norte","CE"
"900",230090,"2300903","Apuiarés","CE"
"901",230100,"2301000","Aquiraz","CE"
"902",230110,"2301109","Aracati","CE"
"903",230120,"2301208","Aracoiaba","CE"
"904",230125,"2301257","Ararendá","CE"
"905",230130,"2301307","Araripe","CE"
"906",230140,"2301406","Aratuba","CE"
"907",230150,"2301505","Arneiroz","CE"
"908",230160,"2301604","Assaré","CE"
"909",230170,"2301703","Aurora","CE"
"910",230180,"2301802","Baixio","CE"
"911",230185,"2301851","Banabuiú","CE"
"912",230190,"2301901","Barbalha","CE"
"913",230195,"2301950","Barreira","CE"
"914",230200,"2302008","Barro","CE"
"915",230205,"2302057","Barroquinha","CE"
"916",230210,"2302107","Baturité","CE"
"917",230220,"2302206","Beberibe","CE"
"918",230230,"2302305","Bela Cruz","CE"
"919",230240,"2302404","Boa Viagem","CE"
"920",230250,"2302503","Brejo Santo","CE"
"921",230260,"2302602","Camocim","CE"
"922",230270,"2302701","Campos Sales","CE"
"923",230280,"2302800","Canindé","CE"
"924",230290,"2302909","Capistrano","CE"
"925",230300,"2303006","Caridade","CE"
"926",230310,"2303105","Cariré","CE"
"927",230320,"2303204","Caririaçu","CE"
"928",230330,"2303303","Cariús","CE"
"929",230340,"2303402","Carnaubal","CE"
"930",230350,"2303501","Cascavel","CE"
"931",230360,"2303600","Catarina","CE"
"932",230365,"2303659","Catunda","CE"
"933",230370,"2303709","Caucaia","CE"
"934",230380,"2303808","Cedro","CE"
"935",230390,"2303907","Chaval","CE"
"936",230393,"2303931","Choró","CE"
"937",230395,"2303956","Chorozinho","CE"
"938",230400,"2304004","Coreaú","CE"
"939",230410,"2304103","Crateús","CE"
"940",230420,"2304202","Crato","CE"
"941",230423,"2304236","Croatá","CE"
"942",230425,"2304251","Cruz","CE"
"943",230426,"2304269","Deputado Irapuan Pinheiro","CE"
"944",230427,"2304277","Ererê","CE"
"945",230428,"2304285","Eusébio","CE"
"946",230430,"2304301","Farias Brito","CE"
"947",230435,"2304350","Forquilha","CE"
"948",230440,"2304400","Fortaleza","CE"
"949",230445,"2304459","Fortim","CE"
"950",230450,"2304509","Frecheirinha","CE"
"951",230460,"2304608","General Sampaio","CE"
"952",230465,"2304657","Graça","CE"
"953",230470,"2304707","Granja","CE"
"954",230480,"2304806","Granjeiro","CE"
"955",230490,"2304905","Groaíras","CE"
"956",230495,"2304954","Guaiúba","CE"
"957",230500,"2305001","Guaraciaba do Norte","CE"
"958",230510,"2305100","Guaramiranga","CE"
"959",230520,"2305209","Hidrolândia","CE"
"960",230523,"2305233","Horizonte","CE"
"961",230526,"2305266","Ibaretama","CE"
"962",230530,"2305308","Ibiapina","CE"
"963",230533,"2305332","Ibicuitinga","CE"
"964",230535,"2305357","Icapuí","CE"
"965",230540,"2305407","Icó","CE"
"966",230550,"2305506","Iguatu","CE"
"967",230560,"2305605","Independência","CE"
"968",230565,"2305654","Ipaporanga","CE"
"969",230570,"2305704","Ipaumirim","CE"
"970",230580,"2305803","Ipu","CE"
"971",230590,"2305902","Ipueiras","CE"
"972",230600,"2306009","Iracema","CE"
"973",230610,"2306108","Irauçuba","CE"
"974",230620,"2306207","Itaiçaba","CE"
"975",230625,"2306256","Itaitinga","CE"
"976",230630,"2306306","Itapagé","CE"
"977",230640,"2306405","Itapipoca","CE"
"978",230650,"2306504","Itapiúna","CE"
"979",230655,"2306553","Itarema","CE"
"980",230660,"2306603","Itatira","CE"
"981",230670,"2306702","Jaguaretama","CE"
"982",230680,"2306801","Jaguaribara","CE"
"983",230690,"2306900","Jaguaribe","CE"
"984",230700,"2307007","Jaguaruana","CE"
"985",230710,"2307106","Jardim","CE"
"986",230720,"2307205","Jati","CE"
"987",230725,"2307254","Jijoca de Jericoacoara","CE"
"988",230730,"2307304","Juazeiro do Norte","CE"
"989",230740,"2307403","Jucás","CE"
"990",230750,"2307502","Lavras da Mangabeira","CE"
"991",230760,"2307601","Limoeiro do Norte","CE"
"992",230763,"2307635","Madalena","CE"
"993",230765,"2307650","Maracanaú","CE"
"994",230770,"2307700","Maranguape","CE"
"995",230780,"2307809","Marco","CE"
"996",230790,"2307908","Martinópole","CE"
"997",230800,"2308005","Massapê","CE"
"998",230810,"2308104","Mauriti","CE"
"999",230820,"2308203","Meruoca","CE"
"1000",230830,"2308302","Milagres","CE"
"1001",230835,"2308351","Milhã","CE"
"1002",230837,"2308377","Miraíma","CE"
"1003",230840,"2308401","Missão Velha","CE"
"1004",230850,"2308500","Mombaça","CE"
"1005",230860,"2308609","Monsenhor Tabosa","CE"
"1006",230870,"2308708","Morada Nova","CE"
"1007",230880,"2308807","Moraújo","CE"
"1008",230890,"2308906","Morrinhos","CE"
"1009",230900,"2309003","Mucambo","CE"
"1010",230910,"2309102","Mulungu","CE"
"1011",230920,"2309201","Nova Olinda","CE"
"1012",230930,"2309300","Nova Russas","CE"
"1013",230940,"2309409","Novo Oriente","CE"
"1014",230945,"2309458","Ocara","CE"
"1015",230950,"2309508","Orós","CE"
"1016",230960,"2309607","Pacajus","CE"
"1017",230970,"2309706","Pacatuba","CE"
"1018",230980,"2309805","Pacoti","CE"
"1019",230990,"2309904","Pacujá","CE"
"1020",231000,"2310001","Palhano","CE"
